tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-0404,Indian Wells Masters,Hard,96,M,20260304,302,200240,,LL,Vit Kopriva,R,178,CZE,28.7,210116,,WC,Michael Zheng,R,188,USA,22.0,7-6(1) 7-5,3,R128,129,3,8,83,47,32,16,12,4,8,1,2,99,65,37,12,12,5,10,62,848,145,414
2026-0404,Indian Wells Masters,Hard,96,M,20260304,301,208014,,Q,Rinky Hijikata,R,178,AUS,25.0,208353,,Q,Francesco Maestrelli,R,196,ITA,23.1,7-6(5) 6-4,3,R128,107,5,2,76,44,32,20,11,4,5,7,2,71,52,40,7,11,6,8,117,547,114,553
2026-0404,Indian Wells Masters,Hard,96,M,20260304,300,111456,,Q,Mackenzie Mcdonald,R,178,USA,30.8,208286,,,Matteo Arnaldi,R,185,ITA,25.0,6-0 6-1,3,R128,62,2,0,51,27,18,16,7,5,5,2,5,34,14,6,7,6,2,7,126,498,85,665
2026-0404,Indian Wells Masters,Hard,96,M,20260304,299,200624,,,Sebastian Korda,R,196,USA,25.6,207681,,,Francisco Comesana,R,178,ARG,25.4,7-5 6-0,3,R128,78,0,2,49,29,22,7,9,1,4,1,1,58,35,14,8,9,4,11,37,1220,82,694
2026-0404,Indian Wells Masters,Hard,96,M,20260304,298,111794,,,Kamil Majchrzak,R,180,POL,30.1,208659,,,Giovanni Mpetshi Perricard,R,203,FRA,22.6,6-3 1-6 7-5,3,R128,106,6,1,75,52,39,11,14,0,3,11,7,90,63,48,7,14,4,7,57,895,54,930
2026-0404,Indian Wells Masters,Hard,96,M,20260304,297,206499,,,Aleksandar Kovacevic,R,183,USA,27.5,128034,,,Hubert Hurkacz,R,196,POL,29.0,7-6(6) 7-6(4),3,R128,111,9,4,82,56,44,15,12,2,3,10,5,85,58,43,13,12,2,3,72,771,71,775
2026-0404,Indian Wells Masters,Hard,96,M,20260304,296,126127,,Q,Benjamin Bonzi,R,183,FRA,29.7,208316,,,Valentin Royer,R,188,FRA,24.7,6-4 6-3,3,R128,76,1,0,48,38,29,5,9,3,4,4,1,60,40,25,9,10,1,5,111,564,60,872
2026-0404,Indian Wells Masters,Hard,96,M,20260304,295,105138,,,Roberto Bautista Agut,R,183,ESP,37.8,206681,,,Fabian Marozsan,R,193,HUN,26.3,6-4 6-7(2) 6-4,3,R128,140,4,2,94,60,47,20,16,8,9,7,3,109,68,46,22,16,1,4,93,645,46,1040
2026-0404,Indian Wells Masters,Hard,96,M,20260304,294,126214,,,Alejandro Tabilo,L,188,CHI,28.7,212588,,WC,Rafael Jodar,U,,ESP,19.4,6-1 6-2,3,R128,58,4,0,43,30,26,7,8,0,0,3,3,43,26,14,6,7,1,5,40,1138,103,594
2026-0404,Indian Wells Masters,Hard,96,M,20260304,293,202104,,,Sebastian Baez,R,170,ARG,25.1,202358,,Q,Chun Hsin Tseng,R,175,TPE,24.5,6-3 6-2,3,R128,76,0,1,52,40,31,5,8,4,4,0,5,57,40,25,4,9,4,8,53,940,144,414
2026-0404,Indian Wells Masters,Hard,96,M,20260304,292,210506,,,Alex Michelsen,R,193,USA,21.5,210017,,Q,Daniel Merida Aguilar,R,188,ESP,21.4,6-3 6-4,3,R128,69,6,1,55,41,32,9,10,0,1,4,3,56,41,23,9,9,1,4,44,1085,139,432
2026-0404,Indian Wells Masters,Hard,96,M,20260304,291,207985,,,Jacob Fearnley,R,183,GBR,24.6,106000,,,Damir Dzumhur,R,175,BIH,33.7,6-3 6-3,3,R128,83,6,5,53,33,28,8,9,1,2,1,2,63,43,25,7,9,6,10,87,662,64,840
2026-0404,Indian Wells Masters,Hard,96,M,20260304,290,105916,,,Marton Fucsovics,R,188,HUN,34.0,106331,,Q,Christopher Oconnell,R,183,AUS,31.7,7-5 6-3,3,R128,90,5,0,54,40,33,9,11,0,1,5,1,67,36,24,15,10,1,4,56,916,127,493
2026-0404,Indian Wells Masters,Hard,96,M,20260304,289,209976,,Q,Dino Prizmic,R,188,CRO,20.5,209262,,Q,Tristan Schoolkate,R,183,AUS,25.0,7-6(5) 3-6 7-5,3,R128,150,7,4,93,51,42,27,16,1,2,16,1,96,63,55,18,17,4,5,119,541,118,547
2026-0404,Indian Wells Masters,Hard,96,M,20260304,288,209113,,,Gabriel Diallo,R,203,CAN,24.4,208233,,,Mattia Bellucci,L,175,ITA,24.7,7-6(5) 6-4,3,R128,133,10,1,75,50,38,15,11,1,1,8,2,83,53,38,16,11,6,7,38,1175,94,640
2026-0404,Indian Wells Masters,Hard,96,M,20260304,287,104792,,WC,Gael Monfils,R,193,FRA,39.4,200008,,Q,Alexis Galarneau,R,180,CAN,27.0,6-3 6-4,3,R128,82,6,1,62,44,32,9,10,2,4,1,6,60,35,19,11,9,4,8,148,410,219,265
2026-0404,Indian Wells Masters,Hard,96,M,20260304,286,200175,,,Miomir Kecmanovic,R,183,SRB,26.5,127157,,,Daniel Altmaier,R,188,GER,27.4,6-3 1-0 RET,3,R128,61,7,2,32,18,16,8,5,0,0,6,2,51,33,19,8,5,4,6,58,875,55,921
2026-0404,Indian Wells Masters,Hard,96,M,20260304,285,202385,,,Jenson Brooksby,R,188,USA,25.3,200615,,,Alexei Popyrin,R,196,AUS,26.5,6-3 6-4,3,R128,91,2,1,62,47,34,11,10,2,2,8,0,64,47,30,8,9,3,5,41,1135,45,1050
2026-0404,Indian Wells Masters,Hard,96,M,20260304,284,200116,,,Camilo Ugo Carabelli,R,185,ARG,26.7,102093,,WC,Martin Damm,L,203,USA,22.4,7-6(5) 6-3,3,R128,110,8,5,83,50,42,17,11,5,5,9,2,70,43,31,16,10,4,5,67,790,129,477
2026-0404,Indian Wells Masters,Hard,96,M,20260304,283,126610,,,Matteo Berrettini,R,196,ITA,29.8,105173,,,Adrian Mannarino,L,180,FRA,37.6,4-6 7-5 7-5,3,R128,168,14,3,100,69,51,16,17,7,10,6,2,113,73,51,18,17,5,9,66,820,48,1025
2026-0404,Indian Wells Masters,Hard,96,M,20260304,282,124187,,,Reilly Opelka,R,211,USA,28.5,210319,,,Ethan Quinn,R,191,USA,21.9,7-5 7-6(3),3,R128,101,17,6,67,46,39,13,12,4,5,5,3,85,53,38,14,12,5,7,68,786,73,761
2026-0404,Indian Wells Masters,Hard,96,M,20260304,281,200443,,,Adam Walton,R,183,AUS,26.8,111460,,,Quentin Halys,R,191,FRA,29.3,6-3 6-3,3,R128,77,12,1,64,42,34,9,9,5,5,7,1,45,25,19,10,9,1,4,91,650,102,600
2026-0404,Indian Wells Masters,Hard,96,M,20260304,280,208260,,WC,Zachary Svajda,R,175,USA,23.2,105227,,,Marin Cilic,R,198,CRO,37.4,7-6(5) 6-4,3,R128,106,5,1,78,47,40,15,11,5,6,17,1,67,43,38,8,11,3,5,99,614,51,990
2026-0404,Indian Wells Masters,Hard,96,M,20260304,279,106218,,,Marcos Giron,R,180,USA,32.6,208363,,,Mariano Navone,R,178,ARG,25.0,4-6 7-5 6-3,3,R128,140,5,2,86,61,44,13,15,3,6,4,5,93,69,49,7,16,6,11,69,780,79,725
2026-0404,Indian Wells Masters,Hard,96,M,20260304,278,211663,,,Joao Fonseca,R,185,BRA,19.5,209920,,,Raphael Collignon,R,191,BEL,24.1,7-6(2) 6-4,3,R128,102,3,0,64,46,34,13,11,0,1,5,4,77,50,34,12,11,5,7,35,1240,77,733
2026-0404,Indian Wells Masters,Hard,96,M,20260304,277,200267,,,Zizou Bergs,R,185,BEL,26.7,105526,,,Jan Lennard Struff,R,193,GER,35.8,6-3 6-4,3,R128,73,5,2,53,31,27,14,10,0,0,5,4,64,39,31,10,9,8,10,47,1030,80,719
2026-0404,Indian Wells Masters,Hard,96,M,20260304,276,133430,,,Denis Shapovalov,L,185,CAN,26.8,126774,,,Stefanos Tsitsipas,R,193,GRE,27.5,6-2 3-6 6-4,3,R128,106,3,2,67,45,35,12,13,1,3,0,3,84,49,33,16,14,6,10,39,1160,43,1085
2026-0404,Indian Wells Masters,Hard,96,M,20260304,275,207494,,Q,Dalibor Svrcina,R,178,CZE,23.4,105902,,,James Duckworth,R,183,AUS,34.1,6-2 6-4,3,R128,91,3,5,67,41,34,11,9,7,7,4,0,64,39,24,13,9,8,11,109,569,83,691
2026-0403,Miami Masters,Hard,96,M,20260318,369,206173,2,,Jannik Sinner,R,191,ITA,24.5,208103,21,,Jiri Lehecka,R,185,CZE,24.3,6-4 6-4,3,F,93,10,1,55,36,33,9,10,3,3,5,0,77,52,37,10,10,9,11,2,11400,22,1850
2026-0403,Miami Masters,Hard,96,M,20260318,368,208103,21,,Jiri Lehecka,R,185,CZE,24.3,209950,28,,Arthur Fils,R,185,FRA,21.7,6-2 6-2,3,SF,75,6,0,45,33,27,6,8,0,0,4,3,62,41,25,7,8,6,10,22,1850,31,1440
2026-0403,Miami Masters,Hard,96,M,20260318,367,206173,2,,Jannik Sinner,R,191,ITA,24.5,100644,3,,Alexander Zverev,R,198,GER,28.9,6-3 7-6(4),3,SF,113,15,0,77,57,45,10,11,2,2,5,1,63,45,34,12,10,3,4,2,11400,4,4905
2026-0403,Miami Masters,Hard,96,M,20260318,366,208103,21,,Jiri Lehecka,R,185,CZE,24.3,212021,,Q,Martin Landaluce,R,191,ESP,20.1,7-6(1) 7-5,3,QF,122,8,2,73,47,40,15,12,1,1,6,3,91,56,39,20,12,9,10,22,1850,151,394
2026-0403,Miami Masters,Hard,96,M,20260318,365,209950,28,,Arthur Fils,R,185,FRA,21.7,126205,22,,Tommy Paul,R,185,USA,28.8,6-7(3) 7-6(4) 7-6(6),3,QF,167,10,2,119,83,65,25,18,6,6,6,0,110,69,58,28,18,1,1,31,1440,23,1765
2026-0403,Miami Masters,Hard,96,M,20260318,364,100644,3,,Alexander Zverev,R,198,GER,28.9,202103,18,,Francisco Cerundolo,R,185,ARG,27.5,6-1 6-2,3,QF,65,4,1,42,32,27,7,8,0,0,2,0,46,26,17,7,7,3,7,4,4905,19,2020
2026-0403,Miami Masters,Hard,96,M,20260318,363,206173,2,,Jannik Sinner,R,191,ITA,24.5,126207,19,,Frances Tiafoe,R,188,USA,28.1,6-2 6-2,3,QF,71,14,1,43,30,25,9,8,0,0,4,1,53,36,19,7,8,3,7,2,11400,20,1920
2026-0403,Miami Masters,Hard,96,M,20260318,362,212021,,Q,Martin Landaluce,R,191,ESP,20.1,200624,32,,Sebastian Korda,R,196,USA,25.6,2-6 7-6(6) 6-4,3,R16,147,4,7,99,66,51,13,15,2,5,11,4,88,52,43,17,15,0,2,151,394,36,1200
2026-0403,Miami Masters,Hard,96,M,20260318,361,208103,21,,Jiri Lehecka,R,185,CZE,24.3,126203,6,,Taylor Fritz,R,196,USA,28.3,6-4 6-7(4) 6-2,3,R16,145,10,0,102,68,51,20,15,5,5,8,2,98,65,47,20,15,7,10,22,1850,7,4170
2026-0403,Miami Masters,Hard,96,M,20260318,360,126205,22,,Tommy Paul,R,185,USA,28.8,144869,29,,Tomas Martin Etcheverry,R,196,ARG,26.6,6-1 6-3,3,R16,74,4,0,45,31,26,10,8,1,1,8,1,49,31,20,7,8,1,5,23,1765,32,1430
2026-0403,Miami Masters,Hard,96,M,20260318,359,209950,28,,Arthur Fils,R,185,FRA,21.7,200473,24,,Valentin Vacherot,R,193,MON,27.3,6-4 6-7(4) 6-4,3,R16,133,11,3,94,60,49,23,16,3,3,19,5,99,66,56,15,16,1,3,31,1440,25,1741
2026-0403,Miami Masters,Hard,96,M,20260318,358,202103,18,,Francisco Cerundolo,R,185,ARG,27.5,200005,31,,Ugo Humbert,L,188,FRA,27.7,6-4 6-3,3,R16,76,3,1,51,35,31,7,9,2,2,2,2,56,36,25,9,10,1,4,19,2020,34,1245
2026-0403,Miami Masters,Hard,96,M,20260318,357,100644,3,,Alexander Zverev,R,198,GER,28.9,111460,,,Quentin Halys,R,191,FRA,29.3,7-6(4) 7-6(1),3,R16,104,16,1,76,49,43,14,12,0,0,12,2,86,60,44,14,12,6,6,4,4905,111,580
2026-0403,Miami Masters,Hard,96,M,20260318,356,126207,19,,Frances Tiafoe,R,188,USA,28.1,209279,,,Terence Atmane,L,193,FRA,24.1,6-4 1-6 6-4,3,R16,112,6,1,77,50,38,12,13,6,8,8,3,80,51,39,15,14,4,6,20,1920,53,968
2026-0403,Miami Masters,Hard,96,M,20260318,355,206173,2,,Jannik Sinner,R,191,ITA,24.5,210506,,,Alex Michelsen,R,193,USA,21.5,7-5 7-6(4),3,R16,101,15,0,64,42,38,11,12,1,2,3,2,69,48,37,10,12,5,7,2,11400,40,1135
2026-0403,Miami Masters,Hard,96,M,20260318,354,200624,32,,Sebastian Korda,R,196,USA,25.6,207989,1,,Carlos Alcaraz,R,183,ESP,22.8,6-3 5-7 6-4,3,R32,138,12,0,104,72,50,15,16,3,5,2,2,94,63,45,13,15,2,5,36,1200,1,13550
2026-0403,Miami Masters,Hard,96,M,20260318,353,212021,,Q,Martin Landaluce,R,191,ESP,20.1,111575,14,,Karen Khachanov,R,198,RUS,29.8,6-3 7-6(2),3,R32,93,3,5,61,32,25,17,10,1,3,8,3,64,42,30,8,11,4,8,151,394,15,2410
2026-0403,Miami Masters,Hard,96,M,20260318,352,208103,21,,Jiri Lehecka,R,185,CZE,24.3,210319,,,Ethan Quinn,R,191,USA,22.0,6-3 7-6(6),3,R32,93,10,0,64,42,34,15,11,0,0,6,2,67,45,31,14,10,7,8,22,1850,56,906
2026-0403,Miami Masters,Hard,96,M,20260318,351,126203,6,,Taylor Fritz,R,196,USA,28.3,124187,,,Reilly Opelka,R,211,USA,28.5,6-3 6-4,3,R32,63,4,0,46,31,29,11,10,0,0,10,0,60,43,30,7,9,6,8,7,4170,67,803
2026-0403,Miami Masters,Hard,96,M,20260318,350,144869,29,,Tomas Martin Etcheverry,R,196,ARG,26.6,212588,,Q,Rafael Jodar,U,,ESP,19.4,7-5 6-4,3,R32,110,3,2,66,50,38,9,11,1,1,8,1,67,42,30,14,11,4,6,32,1430,109,588
2026-0403,Miami Masters,Hard,96,M,20260318,349,126205,22,,Tommy Paul,R,185,USA,28.8,209920,,,Raphael Collignon,R,191,BEL,24.1,6-2 3-6 7-6(5),3,R32,140,5,2,80,49,35,19,14,0,3,8,6,100,68,49,13,15,6,10,23,1765,72,768
2026-0403,Miami Masters,Hard,96,M,20260318,348,200473,24,,Valentin Vacherot,R,193,MON,27.3,126610,,,Matteo Berrettini,R,196,ITA,29.9,7-6(5) 6-4,3,R32,91,4,2,62,37,32,17,11,1,2,6,2,59,40,33,9,11,0,2,25,1741,68,800
2026-0403,Miami Masters,Hard,96,M,20260318,347,209950,28,,Arthur Fils,R,185,FRA,21.7,126774,,,Stefanos Tsitsipas,R,193,GRE,27.5,6-0 6-1,3,R32,55,2,1,31,18,16,9,6,2,2,1,3,46,23,12,6,7,4,10,31,1440,51,995
2026-0403,Miami Masters,Hard,96,M,20260318,346,200005,31,,Ugo Humbert,L,188,FRA,27.7,207686,,,Alexander Shevchenko,R,185,KAZ,25.2,6-4 7-6(2),3,R32,81,14,0,54,36,35,12,11,0,1,4,2,67,41,29,15,11,2,4,34,1245,84,679
2026-0403,Miami Masters,Hard,96,M,20260318,345,202103,18,,Francisco Cerundolo,R,185,ARG,27.5,106421,9,,Daniil Medvedev,R,198,RUS,30.0,6-0 4-6 7-5,3,R32,137,1,0,94,64,37,18,14,4,8,4,5,90,56,32,14,14,5,12,19,2020,10,3610
2026-0403,Miami Masters,Hard,96,M,20260318,344,111460,,,Quentin Halys,R,191,FRA,29.3,111794,,,Kamil Majchrzak,R,180,POL,30.1,7-6(4) 6-1,3,R32,78,15,0,53,36,32,11,10,1,2,3,2,72,42,29,11,9,5,8,111,580,57,905
2026-0403,Miami Masters,Hard,96,M,20260318,343,100644,3,,Alexander Zverev,R,198,GER,28.9,105227,,,Marin Cilic,R,198,CRO,37.4,6-2 5-7 6-4,3,R32,157,19,2,80,55,49,12,15,2,3,13,3,115,65,48,22,15,10,13,4,4905,49,1000
2026-0403,Miami Masters,Hard,96,M,20260318,342,209279,,,Terence Atmane,L,193,FRA,24.1,200000,7,,Felix Auger Aliassime,R,193,CAN,25.6,6-3 1-6 6-3,3,R32,113,3,2,82,55,41,13,13,4,6,11,4,65,46,33,12,12,1,3,53,968,8,4000
2026-0403,Miami Masters,Hard,96,M,20260318,341,126207,19,,Frances Tiafoe,R,188,USA,28.1,210150,12,,Jakub Mensik,R,193,CZE,20.5,7-6(4) 4-6 7-6(11),3,R32,171,6,3,124,75,59,29,17,4,5,22,4,107,78,65,17,17,2,2,20,1920,13,2650
2026-0403,Miami Masters,Hard,96,M,20260318,340,210506,,,Alex Michelsen,R,193,USA,21.5,126214,,,Alejandro Tabilo,L,188,CHI,28.7,3-6 6-3 6-4,3,R32,119,12,0,88,52,43,20,14,8,9,7,4,88,52,37,21,14,7,9,40,1135,41,1118
2026-0403,Miami Masters,Hard,96,M,20260318,339,206173,2,,Jannik Sinner,R,191,ITA,24.5,144895,30,,Corentin Moutet,L,180,FRA,26.9,6-1 6-4,3,R32,71,7,0,48,38,33,5,9,1,1,1,1,55,45,24,6,8,3,6,2,11400,33,1383
2026-0403,Miami Masters,Hard,96,M,20260318,338,207989,1,,Carlos Alcaraz,R,183,ESP,22.8,211663,,,Joao Fonseca,R,185,BRA,19.5,6-4 6-4,3,R64,95,8,3,63,44,35,10,10,3,3,5,2,67,42,28,12,10,3,5,1,13550,39,1135
2026-0403,Miami Masters,Hard,96,M,20260318,337,200624,32,,Sebastian Korda,R,196,USA,25.6,200116,,,Camilo Ugo Carabelli,R,185,ARG,26.7,6-0 6-3,3,R64,68,7,1,42,27,23,9,8,0,0,1,2,57,30,17,10,7,6,10,36,1200,66,810
2026-0403,Miami Masters,Hard,96,M,20260318,336,212021,,Q,Martin Landaluce,R,191,ESP,20.1,209260,17,,Luciano Darderi,R,183,ITA,24.0,6-3 6-7(4) 6-4,3,R64,143,8,4,98,61,48,20,16,3,5,10,2,100,72,54,9,15,4,8,151,394,18,2084
2026-0403,Miami Masters,Hard,96,M,20260318,335,111575,14,,Karen Khachanov,R,198,RUS,29.8,105138,,,Roberto Bautista Agut,R,183,ESP,37.9,6-3 6-3,3,R64,73,6,0,52,36,27,11,9,0,0,3,0,48,31,22,7,9,3,6,15,2410,89,668
2026-0403,Miami Masters,Hard,96,M,20260318,334,210319,,,Ethan Quinn,R,191,USA,22.0,134770,11,,Casper Ruud,R,183,NOR,27.2,6-4 7-6(7),3,R64,111,13,4,79,54,44,13,11,6,6,8,2,78,54,42,12,11,3,4,56,906,12,2715
2026-0403,Miami Masters,Hard,96,M,20260318,333,208103,21,,Jiri Lehecka,R,185,CZE,24.3,213608,,WC,Moise Kouame,R,,FRA,17.0,6-2 7-5,3,R64,95,3,0,55,34,28,14,10,3,3,3,7,77,39,22,21,10,7,10,22,1850,385,122
2026-0403,Miami Masters,Hard,96,M,20260318,332,124187,,,Reilly Opelka,R,211,USA,28.5,207733,25,,Jack Draper,L,193,GBR,24.2,7-6(3) 7-6(0),3,R64,92,25,2,73,54,47,11,12,1,1,7,1,68,45,37,14,12,0,0,67,803,26,1710
2026-0403,Miami Masters,Hard,96,M,20260318,331,126203,6,,Taylor Fritz,R,196,USA,28.3,122298,,,Botic Van De Zandschulp,R,191,NED,30.4,6-3 6-7(2) 6-3,3,R64,122,18,2,90,58,48,19,16,2,2,10,1,95,53,44,18,14,5,7,7,4170,65,823
2026-0403,Miami Masters,Hard,96,M,20260318,330,212588,,Q,Rafael Jodar,U,,ESP,19.4,126846,,LL,Aleksandar Vukic,R,188,AUS,29.9,6-1 6-2,3,R64,55,3,2,47,30,24,11,8,5,5,1,1,39,17,10,10,7,2,6,109,588,93,656
2026-0403,Miami Masters,Hard,96,M,20260318,329,144869,29,,Tomas Martin Etcheverry,R,196,ARG,26.6,200267,,,Zizou Bergs,R,185,BEL,26.7,7-6(5) 7-6(3),3,R64,157,7,2,85,54,40,20,12,4,5,12,9,97,56,41,20,12,10,11,32,1430,45,1030
2026-0403,Miami Masters,Hard,96,M,20260318,328,126205,22,,Tommy Paul,R,185,USA,28.8,105173,,,Adrian Mannarino,L,180,FRA,37.7,6-2 2-6 6-4,3,R64,127,6,2,67,41,31,15,13,0,3,4,2,87,56,34,18,13,3,7,23,1765,43,1060
2026-0403,Miami Masters,Hard,96,M,20260318,327,209920,,,Raphael Collignon,R,191,BEL,24.1,207925,13,,Flavio Cobolli,R,183,ITA,23.8,7-5 6-3,3,R64,94,4,1,61,44,33,9,10,0,1,8,5,79,43,26,17,11,14,18,72,768,14,2520
2026-0403,Miami Masters,Hard,96,M,20260318,326,126610,,,Matteo Berrettini,R,196,ITA,29.9,122330,10,,Alexander Bublik,R,196,KAZ,28.7,6-4 6-4,3,R64,88,17,1,72,45,34,15,10,6,6,5,3,64,41,31,11,10,5,7,68,800,11,3385
2026-0403,Miami Masters,Hard,96,M,20260318,325,200473,24,,Valentin Vacherot,R,193,MON,27.3,208363,,,Mariano Navone,R,178,ARG,25.0,6-3 6-4,3,R64,84,9,2,61,40,34,12,10,5,5,1,2,58,42,31,5,9,1,3,25,1741,61,855
2026-0403,Miami Masters,Hard,96,M,20260318,324,209950,28,,Arthur Fils,R,185,FRA,21.7,210464,,WC,Darwin Blanch,L,185,USA,18.4,6-2 6-3,3,R64,65,4,2,48,31,25,13,9,0,0,3,1,63,43,29,6,8,8,11,31,1440,272,193
2026-0403,Miami Masters,Hard,96,M,20260318,323,126774,,,Stefanos Tsitsipas,R,193,GRE,27.5,200282,5,,Alex De Minaur,R,183,AUS,27.0,6-3 7-6(3),3,R64,85,5,1,56,40,39,9,11,2,2,2,2,70,43,28,16,10,4,5,51,995,6,4185
2026-0403,Miami Masters,Hard,96,M,20260318,322,207686,,,Alexander Shevchenko,R,185,KAZ,25.2,210097,8,,Ben Shelton,L,193,USA,23.4,6-7(3) 7-6(3) 6-3,3,R64,142,11,2,111,72,57,25,17,5,5,17,2,99,68,55,18,16,1,2,84,679,9,3860
2026-0403,Miami Masters,Hard,96,M,20260318,321,200005,31,,Ugo Humbert,L,188,FRA,27.7,209113,,,Gabriel Diallo,R,203,CAN,24.4,6-1 6-4,3,R64,68,3,1,47,29,24,12,9,0,0,4,2,48,34,20,6,8,5,8,34,1245,37,1185
2026-0403,Miami Masters,Hard,96,M,20260318,320,202103,18,,Francisco Cerundolo,R,185,ARG,27.5,202058,,LL,Thiago Agustin Tirante,R,185,ARG,24.9,6-4 6-2,3,R64,84,1,4,52,28,18,15,9,0,2,5,1,54,32,18,9,9,2,7,19,2020,81,691
2026-0403,Miami Masters,Hard,96,M,20260318,319,106421,9,,Daniil Medvedev,R,198,RUS,30.0,210536,,WC,Rei Sakamoto,R,193,JPN,19.7,6-7(10) 6-3 6-1,3,R64,124,9,4,94,65,53,15,14,6,6,6,2,93,52,35,21,14,5,9,10,3610,164,366
2026-0403,Miami Masters,Hard,96,M,20260318,318,111460,,,Quentin Halys,R,191,FRA,29.3,200221,16,,Alejandro Davidovich Fokina,R,183,ESP,26.7,7-6(8) 6-4,3,R64,110,15,1,85,54,40,17,11,2,2,5,2,70,48,36,14,11,3,4,111,580,17,2260
2026-0403,Miami Masters,Hard,96,M,20260318,317,111794,,,Kamil Majchrzak,R,180,POL,30.1,210530,20,,Learner Tien,L,180,USA,20.2,6-2 4-6 6-2,3,R64,101,6,0,71,54,40,9,13,3,5,10,6,84,48,32,16,13,8,13,57,905,21,1860
2026-0403,Miami Masters,Hard,96,M,20260318,316,105227,,,Marin Cilic,R,198,CRO,37.4,206909,27,,Brandon Nakashima,R,188,USA,24.6,2-6 6-4 7-6(7),3,R64,144,18,1,93,58,46,18,15,5,7,12,0,96,68,53,13,15,1,2,49,1000,30,1485
2026-0403,Miami Masters,Hard,96,M,20260318,315,100644,3,,Alexander Zverev,R,198,GER,28.9,102093,,WC,Martin Damm,L,203,USA,22.4,6-2 6-4,3,R64,69,4,0,39,24,22,14,9,0,0,5,6,60,36,22,12,9,5,8,4,4905,133,469
2026-0403,Miami Masters,Hard,96,M,20260318,314,200000,7,,Felix Auger Aliassime,R,193,CAN,25.6,105916,,,Marton Fucsovics,R,188,HUN,34.0,7-6(3) 7-5,3,R64,130,6,1,77,54,34,15,12,6,9,4,6,90,52,34,16,12,2,6,8,4000,54,959
2026-0403,Miami Masters,Hard,96,M,20260318,313,209279,,,Terence Atmane,L,193,FRA,24.1,126239,26,,Arthur Rinderknech,R,196,FRA,30.6,7-6(4) 6-3,3,R64,91,8,0,63,40,36,15,11,0,0,8,1,66,44,35,11,10,3,4,53,968,27,1657
2026-0403,Miami Masters,Hard,96,M,20260318,312,126207,19,,Frances Tiafoe,R,188,USA,28.1,209070,,,Arthur Cazaux,R,183,FRA,23.5,7-6(1) 6-1,3,R64,91,5,0,64,44,32,13,10,4,5,7,2,60,39,26,8,9,4,7,20,1920,73,754
2026-0403,Miami Masters,Hard,96,M,20260318,311,210150,12,,Jakub Mensik,R,193,CZE,20.5,200443,,Q,Adam Walton,R,183,AUS,26.9,3-6 6-2 6-4,3,R64,112,16,4,83,55,45,13,14,7,9,6,0,83,54,31,19,13,4,7,13,2650,85,674
2026-0403,Miami Masters,Hard,96,M,20260318,310,126214,,,Alejandro Tabilo,L,188,CHI,28.7,126094,15,,Andrey Rublev,R,188,RUS,28.4,6-7(5) 6-2 6-4,3,R64,126,12,5,92,64,49,16,15,0,0,15,4,96,66,55,10,15,4,7,41,1118,16,2400
2026-0403,Miami Masters,Hard,96,M,20260318,309,210506,,,Alex Michelsen,R,193,USA,21.5,111815,23,,Cameron Norrie,L,188,GBR,30.5,7-5 6-7(4) 6-4,3,R64,156,9,1,97,61,49,23,17,4,5,9,2,112,66,46,26,17,7,10,40,1135,24,1753
2026-0403,Miami Masters,Hard,96,M,20260318,308,144895,30,,Corentin Moutet,L,180,FRA,26.9,207830,,,Tomas Machac,R,183,CZE,25.4,6-0 1-6 6-4,3,R64,108,8,2,82,59,40,8,12,3,6,3,0,62,40,23,13,11,0,4,33,1383,48,1000
2026-0403,Miami Masters,Hard,96,M,20260318,307,206173,2,,Jannik Sinner,R,191,ITA,24.5,106000,,,Damir Dzumhur,R,175,BIH,33.8,6-3 6-3,3,R64,70,9,2,45,29,26,11,9,1,1,1,2,57,37,23,8,9,6,9,2,11400,76,723
2026-0403,Miami Masters,Hard,96,M,20260318,306,211663,,,Joao Fonseca,R,185,BRA,19.5,206681,,,Fabian Marozsan,R,193,HUN,26.4,6-4 3-6 6-2,3,R128,110,12,1,84,64,48,9,13,2,3,8,4,84,53,39,15,14,5,8,39,1135,46,1020
2026-0403,Miami Masters,Hard,96,M,20260318,305,200116,,,Camilo Ugo Carabelli,R,185,ARG,26.7,208659,,,Giovanni Mpetshi Perricard,R,203,FRA,22.6,2-6 6-3 7-6(3),3,R128,112,6,0,92,51,39,24,15,3,6,24,3,80,60,53,7,14,3,5,66,810,59,890
2026-0403,Miami Masters,Hard,96,M,20260318,304,212021,,Q,Martin Landaluce,R,191,ESP,20.1,106218,,,Marcos Giron,R,180,USA,32.6,6-3 7-6(6),3,R128,98,10,1,64,44,33,14,11,1,2,3,2,80,48,37,14,10,8,10,151,394,70,790
