tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-9678,Tigre CH,Clay,32,C,20260216,363,106044,8,,Nicolas Kicker,R,178,ARG,33.5,211533,,,Gianluca Cadenasso ,R,178,ITA,21.3,6-2 6-4,3,R32,101,0,0,64,42,25,11,9,8,11,2,3,63,38,20,8,9,8,14,268,200,306,166
2026-9678,Tigre CH,Clay,32,C,20260216,362,207815,,,Guido Ivan Justo,R,178,ARG,28.1,106162,7,,Franco Agamenone,R,191,ITA,32.8,6-2 6-2,3,R32,82,0,0,45,29,17,12,8,4,6,0,8,57,32,14,8,8,4,10,347,139,262,204
2026-9678,Tigre CH,Clay,32,C,20260216,361,207680,,,Facundo Diaz Acosta,L,183,ARG,25.1,212051,,Q,Joaquin  Aguilar Cardozo ,U,,URU,20.8,5-7 7-6(5) 6-3,3,R32,216,4,7,120,70,46,21,16,14,20,2,5,156,96,55,27,17,12,19,284,182,579,66
2026-9678,Tigre CH,Clay,32,C,20260216,360,210218,,Q,Bruno Fernandez,R,185,BRA,21.5,123961,,,Murkel Alejandro Dellien Velasco,R,193,BOL,28.4,6-4 6-2,3,R32,82,1,1,50,31,27,11,9,3,3,0,0,67,45,29,8,9,8,11,792,35,278,186
2026-9678,Tigre CH,Clay,32,C,20260216,359,144821,3,,Genaro Alberto Olivieri,R,175,ARG,27.5,210377,,Alt,Luciano Emanuel Ambrogi,R,188,ARG,22.2,6-3 4-1 RET,3,R32,73,0,0,46,41,28,4,7,3,3,1,4,51,22,14,13,7,5,8,229,247,388,122
2026-9678,Tigre CH,Clay,32,C,20260216,358,105911,6,,Andrea Collarini,L,183,ARG,34.0,211636,,WC,Lucio Ratti,R,183,ARG,22.0,7-6(4) 6-4,3,R32,126,0,3,78,45,32,16,11,2,5,2,2,77,60,38,6,11,3,7,233,244,556,71
2026-9678,Tigre CH,Clay,32,C,20260216,357,208913,,,Juan Bautista Torres,R,178,ARG,23.8,126183,,Alt,Mariano Kestelboim,R,185,ARG,30.0,6-4 6-3,3,R32,80,0,3,56,35,24,9,10,1,4,0,2,50,31,16,7,9,4,9,356,134,420,114
2026-9678,Tigre CH,Clay,32,C,20260216,356,208364,,,Franco Roncadelli,L,185,URU,26.0,212784,,Q,Maximo Zeitune,R,,ARG,18.8,6-4 6-1,3,R32,74,0,1,55,38,26,9,9,1,3,2,2,43,25,11,7,8,1,6,338,142,802,34
2026-9678,Tigre CH,Clay,32,C,20260216,355,208293,2,,Gonzalo Bueno,R,173,PER,21.8,105180,,,Daniel Dutra Da Silva,L,173,BRA,37.6,7-5 1-6 6-1,3,R32,138,7,5,92,46,29,24,13,6,10,1,4,77,39,19,23,13,6,11,218,265,320,155
2026-9678,Tigre CH,Clay,32,C,20260216,354,210218,,,Bruno Fernandez,R,185,BRA,21.5,212863,,WC,Benjamin Chelia,U,,ARG,17.6,6-7(4) 6-3 6-4,3,Q2,160,2,3,97,63,38,15,15,3,8,0,10,153,102,56,20,16,21,29,792,35,1945,1
2026-9678,Tigre CH,Clay,32,C,20260216,353,207502,2,,Stefan Palosi,R,180,ROU,26.0,138485,11,,Conner Huertas Del Pino,R,188,PER,30.1,6-1 7-5,3,Q2,87,1,1,54,44,34,7,10,0,0,4,1,60,38,27,8,9,6,9,449,104,739,41
2026-9678,Tigre CH,Clay,32,C,20260216,352,212784,,,Maximo Zeitune,R,,ARG,18.8,209254,3,,Valerio Aboian,L,183,ARG,23.6,6-4 7-6(4),3,Q2,106,3,3,77,54,39,16,11,5,5,0,2,64,44,35,10,11,1,2,802,34,469,95
2026-9678,Tigre CH,Clay,32,C,20260216,351,212051,7,,Joaquin  Aguilar Cardozo ,U,,URU,20.8,202271,4,,Lorenzo Joaquin Rodriguez,R,196,ARG,26.3,6-4 6-1,3,Q2,94,0,1,66,40,24,10,9,7,11,0,3,58,39,17,5,8,2,9,579,66,498,85
2026-9678,Tigre CH,Clay,32,C,20260216,350,210214,5,,Joao Eduardo Schiessl,L,180,BRA,21.4,208532,,,Thiago Cigarran,R,183,ARG,25.8,6-3 6-3,3,Q2,76,5,0,45,36,25,7,9,0,1,0,4,51,32,18,9,9,1,5,504,84,851,29
2026-9678,Tigre CH,Clay,32,C,20260216,349,210052,,,Nicolas Zanellato,R,168,BRA,24.0,105700,10,,Jose Pereira,R,180,BRA,35.0,7-5 6-3,3,Q2,112,1,3,83,66,45,6,11,12,14,0,1,71,51,30,9,10,3,7,935,21,718,44
2026-9678,Tigre CH,Clay,32,C,20260216,348,212863,,WC,Benjamin Chelia,U,,ARG,17.6,211661,1,,Juan Estevez,R,170,ARG,20.4,4-6 7-6(2) 6-2,3,Q1,152,1,6,97,74,43,10,15,3,9,1,2,104,69,38,11,15,4,11,1945,1,444,106
2026-9678,Tigre CH,Clay,32,C,20260216,347,210218,,,Bruno Fernandez,R,185,BRA,21.5,208099,8,,Santiago De La Fuente,R,175,ARG,24.0,6-3 6-2,3,Q1,57,3,5,49,35,27,6,9,0,1,0,0,38,28,17,3,8,1,5,792,35,651,54
2026-9678,Tigre CH,Clay,32,C,20260216,346,207502,2,,Stefan Palosi,R,180,ROU,26.0,209330,,,Bautista Vilicich,R,180,ARG,24.3,6-3 2-0 RET,3,Q1,52,2,0,31,24,17,7,6,0,0,0,1,44,29,16,6,5,5,7,449,104,804,34
2026-9678,Tigre CH,Clay,32,C,20260216,345,138485,11,,Conner Huertas Del Pino,R,188,PER,30.1,212864,,WC,Valentin Garay,U,,ARG,18.8,6-4 7-6(2),3,Q1,119,8,3,78,52,37,14,11,3,5,2,4,78,47,30,13,11,6,9,739,41,1493,4
2026-9678,Tigre CH,Clay,32,C,20260216,344,209254,3,,Valerio Aboian,L,183,ARG,23.6,212199,,Alt,Tymur Bieldiugin ,U,,UKR,20.3,6-4 6-2,3,Q1,117,3,1,67,39,27,14,9,9,10,1,1,68,38,23,14,9,8,12,469,95,1002,17
2026-9678,Tigre CH,Clay,32,C,20260216,343,212784,,,Maximo Zeitune,R,,ARG,18.8,208078,12,,Tomas Farjat,R,188,ARG,25.0,6-4 4-6 7-5,3,Q1,126,4,3,100,66,48,18,16,7,9,9,7,95,54,46,15,16,4,7,802,34,750,40
2026-9678,Tigre CH,Clay,32,C,20260216,342,202271,4,,Lorenzo Joaquin Rodriguez,R,196,ARG,26.3,211658,,Alt,Tomas Martinez,U,,ARG,22.4,7-6(1) 6-3,3,Q1,97,1,4,71,48,35,9,11,5,8,0,3,63,44,25,8,10,4,8,498,85,1001,17
2026-9678,Tigre CH,Clay,32,C,20260216,341,212051,7,,Joaquin  Aguilar Cardozo ,U,,URU,20.8,149100,,WC,Romeo Arcuschin,U,,ARG,,6-1 6-1,3,Q1,87,1,1,56,34,23,11,7,2,3,1,1,45,19,6,10,7,5,11,579,66,1945,1
2026-9678,Tigre CH,Clay,32,C,20260216,340,210214,5,,Joao Eduardo Schiessl,L,180,BRA,21.4,208613,,Alt,Ezequiel Monferrer,R,170,ARG,22.7,6-2 7-5,3,Q1,108,1,2,61,47,32,9,10,1,2,2,4,91,60,32,17,10,15,19,504,84,980,18
2026-9678,Tigre CH,Clay,32,C,20260216,339,208532,,,Thiago Cigarran,R,183,ARG,25.8,213969,,Alt,Joao Vitor Scramin Do Lago,U,,BRA,19.7,6-4 6-2,3,Q1,84,1,1,51,38,27,11,9,3,3,0,2,53,41,25,3,9,2,5,851,29,1056,14
2026-9678,Tigre CH,Clay,32,C,20260216,338,210052,,,Nicolas Zanellato,R,168,BRA,24.0,105952,6,,Renzo Olivo,R,178,ARG,33.9,6-2 6-1,3,Q1,90,0,1,51,40,28,5,7,4,4,0,2,73,46,29,6,8,8,13,935,21,523,78
2026-9678,Tigre CH,Clay,32,C,20260216,337,105700,10,,Jose Pereira,R,180,BRA,35.0,210182,,WC,Mateo Del Pino,L,173,ARG,22.6,7-5 6-2,3,Q1,104,1,1,61,43,25,11,10,2,5,2,2,74,45,22,13,10,10,16,718,44,1109,12
2026-9516,Lugano CH,Hard,32,C,20260223,385,200436,3,,Zsombor Piros,R,180,HUN,26.3,212082,,,Joel Schwaerzler,L,188,AUT,20.0,7-5 4-6 6-3,3,F,144,10,2,114,71,51,23,16,8,9,9,2,86,51,42,19,15,8,10,180,341,242,234
2026-9516,Lugano CH,Hard,32,C,20260223,384,212082,,,Joel Schwaerzler,L,188,AUT,20.0,212063,,,Matej Dodig,R,188,CRO,20.5,7-6(4) 6-4,3,SF,94,9,2,69,49,40,10,11,1,1,8,0,63,50,39,7,11,1,2,242,234,230,249
2026-9516,Lugano CH,Hard,32,C,20260223,383,200436,3,,Zsombor Piros,R,180,HUN,26.3,209983,,WC,Mika Brunold,R,191,SUI,21.3,7-5 6-3,3,SF,99,0,1,66,51,39,8,11,3,3,5,3,72,45,30,13,10,2,4,180,341,461,99
2026-9516,Lugano CH,Hard,32,C,20260223,382,212063,,,Matej Dodig,R,188,CRO,20.5,149282,1,,Nicolai Budkov Kjaer,R,188,NOR,19.4,7-6(4) 7-5,3,QF,140,6,3,100,65,42,14,12,5,9,2,2,97,62,35,16,12,11,16,230,249,154,395
2026-9516,Lugano CH,Hard,32,C,20260223,381,212082,,,Joel Schwaerzler,L,188,AUT,20.0,208502,,WC,Dominic Stricker,L,183,SUI,23.5,6-4 6-3,3,QF,72,11,1,60,41,32,11,10,2,2,5,1,47,32,22,10,9,4,6,242,234,373,126
2026-9516,Lugano CH,Hard,32,C,20260223,380,200436,3,,Zsombor Piros,R,180,HUN,26.3,211617,,NG,Maxim Mrva,U,,CZE,18.5,6-4 6-2,3,QF,61,3,0,52,38,34,4,9,1,1,2,0,53,33,19,13,9,3,6,180,341,323,154
2026-9516,Lugano CH,Hard,32,C,20260223,379,209983,,WC,Mika Brunold,R,191,SUI,21.3,144817,,,Marc Andrea Huesler,L,196,SUI,29.6,6-4 6-4,3,QF,90,7,1,71,44,34,15,10,5,5,5,2,64,40,30,11,10,5,7,461,99,229,250
2026-9516,Lugano CH,Hard,32,C,20260223,378,149282,1,,Nicolai Budkov Kjaer,R,188,NOR,19.4,209318,,LL,Petr Nesterov,R,,BUL,22.9,7-5 6-1,3,R16,76,3,6,55,40,28,7,9,5,7,3,1,59,42,18,5,10,4,10,154,395,499,85
2026-9516,Lugano CH,Hard,32,C,20260223,377,212063,,,Matej Dodig,R,188,CRO,20.5,207608,7,,Timofey Skatov,R,175,KAZ,25.0,6-3 4-6 6-4,3,R16,138,14,1,91,58,44,20,15,2,3,9,3,92,68,51,9,14,5,7,230,249,192,316
2026-9516,Lugano CH,Hard,32,C,20260223,376,212082,,,Joel Schwaerzler,L,188,AUT,20.0,210557,,Q,Petr Brunclik,L,188,CZE,19.6,7-6(2) 3-6 7-6(4),3,R16,172,13,2,116,62,42,33,16,6,10,14,3,109,62,48,23,17,7,10,242,234,288,181
2026-9516,Lugano CH,Hard,32,C,20260223,375,208502,,WC,Dominic Stricker,L,183,SUI,23.5,208279,,,Alejandro Moro Canas,R,183,ESP,25.2,6-4 6-2,3,R16,84,5,0,57,38,32,9,9,2,2,2,1,55,36,25,8,9,4,7,373,126,245,229
2026-9516,Lugano CH,Hard,32,C,20260223,374,211617,,NG,Maxim Mrva,U,,CZE,18.5,111581,,,Michael Mmoh,R,188,USA,28.1,1-6 6-4 6-4,3,R16,147,8,2,109,54,36,25,13,11,15,4,6,89,63,47,8,14,5,9,323,154,353,134
2026-9516,Lugano CH,Hard,32,C,20260223,373,200436,3,,Zsombor Piros,R,180,HUN,26.3,123809,,,Ivan Gakhov,L,191,RUS,29.3,7-6(1) 6-3,3,R16,82,7,0,72,46,38,15,11,3,3,6,0,58,37,31,9,10,1,2,180,341,253,219
2026-9516,Lugano CH,Hard,32,C,20260223,372,209983,,WC,Mika Brunold,R,191,SUI,21.3,200416,8,,August Holmgren,R,188,DEN,27.8,7-5 7-6(3),3,R16,110,8,2,76,54,37,16,12,1,3,5,0,88,59,42,11,12,7,10,461,99,201,303
2026-9516,Lugano CH,Hard,32,C,20260223,371,144817,,,Marc Andrea Huesler,L,196,SUI,29.6,206750,2,,Daniil Glinka,L,188,EST,25.7,7-6(5) 6-4,3,R16,100,18,3,71,47,42,10,11,1,1,7,4,82,53,37,15,11,4,5,229,250,171,359
2026-9516,Lugano CH,Hard,32,C,20260223,370,149282,1,,Nicolai Budkov Kjaer,R,188,NOR,19.4,148679,,WC,Henry Bernet,R,,SUI,19.0,6-1 6-4,3,R32,77,3,1,48,36,24,11,9,1,2,4,2,68,45,29,5,8,7,11,154,395,506,83
2026-9516,Lugano CH,Hard,32,C,20260223,369,209318,,LL,Petr Nesterov,R,,BUL,22.9,209326,,,Murphy Cassone,R,188,USA,23.5,7-6(3) 4-6 6-4,3,R32,122,8,0,90,65,47,16,16,5,8,3,5,93,65,51,11,16,4,7,499,85,255,217
2026-9516,Lugano CH,Hard,32,C,20260223,368,212063,,,Matej Dodig,R,188,CRO,20.5,207797,,Q,Jonas Forejtek,R,183,CZE,24.9,6-2 6-4,3,R32,65,6,1,49,36,29,10,9,2,2,2,0,51,23,19,12,9,0,3,230,249,360,131
2026-9516,Lugano CH,Hard,32,C,20260223,367,207608,7,,Timofey Skatov,R,175,KAZ,25.0,210167,,,Tom Gentzsch,R,191,GER,22.4,6-3 7-5,3,R32,86,7,2,58,42,35,10,11,1,1,4,4,65,48,36,5,10,2,4,192,316,247,227
2026-9516,Lugano CH,Hard,32,C,20260223,366,210557,,Q,Petr Brunclik,L,188,CZE,19.6,126964,4,,Vitaliy Sachko,R,188,UKR,28.6,7-6(5) 6-2,3,R32,100,7,0,64,47,37,10,10,1,1,8,0,78,58,39,8,10,3,5,288,181,185,333
2026-9516,Lugano CH,Hard,32,C,20260223,365,212082,,,Joel Schwaerzler,L,188,AUT,20.0,105806,,Q,Mirza Basic,R,188,BIH,34.6,6-3 6-3,3,R32,66,10,2,47,30,29,8,9,0,0,4,1,61,46,31,3,9,7,10,242,234,497,86
2026-9516,Lugano CH,Hard,32,C,20260223,364,208279,,,Alejandro Moro Canas,R,183,ESP,25.2,123983,,,Nerman Fatic,R,191,BIH,31.3,2-6 6-3 7-6(3),3,R32,141,2,2,100,67,48,17,15,4,8,4,8,93,59,45,14,14,7,10,245,229,228,254
2026-9516,Lugano CH,Hard,32,C,20260223,363,208502,,WC,Dominic Stricker,L,183,SUI,23.5,126409,6,,Hugo Grenier,R,196,FRA,29.9,6-4 6-3,3,R32,82,5,0,51,31,24,12,9,2,3,10,4,73,54,35,5,10,5,9,373,126,197,310
2026-9516,Lugano CH,Hard,32,C,20260223,362,211617,,NG,Maxim Mrva,U,,CZE,18.5,126206,,LL,Alex Rybakov,L,185,USA,29.0,6-4 2-6 7-5,3,R32,126,5,1,92,46,31,26,15,5,9,1,0,102,79,50,9,15,8,12,323,154,295,176
2026-9516,Lugano CH,Hard,32,C,20260223,361,111581,,,Michael Mmoh,R,188,USA,28.1,200329,,,Remy Bertola,R,175,SUI,27.4,6-4 6-7(2) 6-4,3,R32,158,5,6,100,69,50,14,16,6,8,6,5,105,62,48,17,16,4,8,353,134,214,276
2026-9516,Lugano CH,Hard,32,C,20260223,360,123809,,,Ivan Gakhov,L,191,RUS,29.3,210042,,Q,Gabriele Piraino,L,188,ITA,22.2,2-6 6-2 7-6(6),3,R32,131,9,3,87,61,49,11,14,3,5,8,1,95,59,44,17,14,7,9,253,219,355,132
2026-9516,Lugano CH,Hard,32,C,20260223,359,200436,3,,Zsombor Piros,R,180,HUN,26.3,202260,,,Henri Squire,R,196,GER,25.4,7-5 7-6(5),3,R32,102,3,2,88,57,41,20,12,4,5,8,1,73,56,41,10,12,6,8,180,341,249,223
2026-9516,Lugano CH,Hard,32,C,20260223,358,200416,8,,August Holmgren,R,188,DEN,27.8,111187,,,Kaichi Uchida,R,180,JPN,31.5,7-6(10) 5-7 6-2,3,R32,126,19,3,93,66,56,18,16,0,1,6,2,103,54,43,28,16,2,4,201,303,243,233
2026-9516,Lugano CH,Hard,32,C,20260223,357,209983,,WC,Mika Brunold,R,191,SUI,21.3,200270,,Q,Alex Knaff,R,193,LUX,28.2,7-5 6-7(2) 6-3,3,R32,162,5,1,90,59,44,17,16,0,2,2,0,119,87,54,14,17,9,14,461,99,681,49
2026-9516,Lugano CH,Hard,32,C,20260223,356,144817,,,Marc Andrea Huesler,L,196,SUI,29.6,209916,,,Marko Topo,R,185,GER,22.4,2-6 6-4 0-0 RET,3,R32,68,7,4,53,35,27,8,9,6,8,2,1,50,31,23,11,9,0,1,229,250,241,234
2026-9516,Lugano CH,Hard,32,C,20260223,355,206750,2,,Daniil Glinka,L,188,EST,25.7,210157,,Q,Dylan Dietrich,R,193,SUI,21.4,6-3 6-4,3,R32,76,8,1,56,36,32,10,10,3,3,8,1,62,43,31,9,9,3,5,171,359,1050,14
2026-9516,Lugano CH,Hard,32,C,20260223,354,210557,1,,Petr Brunclik,L,188,CZE,19.6,132831,,,Giovanni Oradini,L,188,ITA,28.4,6-4 7-6(1),3,Q2,105,4,0,60,40,34,12,11,1,2,6,1,87,58,36,14,11,8,10,288,181,655,53
2026-9516,Lugano CH,Hard,32,C,20260223,353,210157,,WC,Dylan Dietrich,R,193,SUI,21.4,126206,2,,Alex Rybakov,L,185,USA,29.0,7-5 6-4,3,Q2,82,8,0,56,40,33,12,11,1,1,2,0,64,47,30,13,11,3,5,1050,14,295,176
2026-9516,Lugano CH,Hard,32,C,20260223,352,210042,3,,Gabriele Piraino,L,188,ITA,22.2,209318,11,,Petr Nesterov,R,,BUL,22.9,3-6 6-3 7-6(3),3,Q2,142,2,4,103,67,43,19,15,3,7,7,1,88,64,45,11,15,3,7,355,132,499,85
2026-9516,Lugano CH,Hard,32,C,20260223,351,207797,4,,Jonas Forejtek,R,183,CZE,24.9,213151,,WC,Flynn Thomas,U,,SUI,,7-6(7) 6-3,3,Q2,101,7,2,72,43,38,14,11,3,3,2,3,75,43,32,16,10,4,5,360,131,1726,2
2026-9516,Lugano CH,Hard,32,C,20260223,350,105806,12,,Mirza Basic,R,188,BIH,34.6,208253,,Alt,Niels Visker,R,191,NED,24.3,6-4 7-6(3),3,Q2,74,7,2,64,48,39,11,11,2,2,14,3,73,49,37,12,11,1,2,497,86,562,69
2026-9516,Lugano CH,Hard,32,C,20260223,349,200270,,Alt,Alex Knaff,R,193,LUX,28.2,209506,,,Francesco Forti,R,188,ITA,26.5,6-2 6-4,3,Q2,83,5,1,58,40,29,12,9,4,4,4,2,69,42,25,13,9,5,8,681,49,650,53
2026-9516,Lugano CH,Hard,32,C,20260223,348,210557,1,,Petr Brunclik,L,188,CZE,19.6,144937,,WC,Nicolas Parizzia,U,,SUI,27.4,7-6(3) 6-4,3,Q1,94,2,4,76,52,38,15,11,4,4,7,3,66,47,38,7,11,1,2,288,181,1078,13
2026-9516,Lugano CH,Hard,32,C,20260223,347,132831,,,Giovanni Oradini,L,188,ITA,28.4,208386,,Alt,Matt Kuhar,R,178,USA,29.6,6-2 2-6 6-4,3,Q1,110,3,0,62,51,36,5,13,0,3,3,4,78,50,34,13,13,3,7,655,53,766,39
2026-9516,Lugano CH,Hard,32,C,20260223,346,126206,2,,Alex Rybakov,L,185,USA,29.0,126627,,,Johan Nikles,R,173,SUI,28.9,3-6 6-4 6-2,3,Q1,133,1,3,79,53,32,12,13,4,9,5,3,107,71,36,16,14,7,14,295,176,557,70
2026-9516,Lugano CH,Hard,32,C,20260223,345,210157,,WC,Dylan Dietrich,R,193,SUI,21.4,206553,7,,Luca Potenza,R,,ITA,25.5,7-6(5) 6-4,3,Q1,113,8,1,62,41,28,11,11,3,7,3,3,96,56,35,15,11,11,16,1050,14,428,111
2026-9516,Lugano CH,Hard,32,C,20260223,344,210042,3,,Gabriele Piraino,L,188,ITA,22.2,209191,,,Oleksandr Ovcharenko,R,185,UKR,24.3,3-6 6-2 6-3,3,Q1,118,8,3,73,44,35,16,13,1,3,0,1,81,51,31,15,13,4,8,355,132,539,74
2026-9516,Lugano CH,Hard,32,C,20260223,343,209318,11,,Petr Nesterov,R,,BUL,22.9,200713,,Alt,Federico Iannaccone,R,183,ITA,26.9,3-6 6-2 7-5,3,Q1,172,5,0,107,79,50,12,15,8,12,1,0,93,59,32,21,14,5,10,499,85,648,54
2026-9516,Lugano CH,Hard,32,C,20260223,342,207797,4,,Jonas Forejtek,R,183,CZE,24.9,211542,,,Filippo Romano,R,188,ITA,20.6,6-4 6-1,3,Q1,74,8,0,58,33,28,13,9,3,4,2,1,55,32,21,6,8,6,10,360,131,549,71
2026-9516,Lugano CH,Hard,32,C,20260223,341,213151,,WC,Flynn Thomas,U,,SUI,,200484,8,,Rudolf Molleker,R,188,GER,25.3,6-1 1-6 6-4,3,Q1,109,5,3,89,61,41,12,12,3,5,4,1,75,48,34,14,12,4,7,1726,2,434,107
2026-9516,Lugano CH,Hard,32,C,20260223,340,208253,,Alt,Niels Visker,R,191,NED,24.3,207368,5,,Mert Alkaya,U,,TUR,25.6,6-4 3-6 7-6(4),3,Q1,100,5,0,82,53,41,21,15,1,2,10,2,82,44,38,25,16,1,2,562,69,381,124
2026-9516,Lugano CH,Hard,32,C,20260223,339,105806,12,,Mirza Basic,R,188,BIH,34.6,209882,,WC,Jeffrey Von Der Schulenburg,R,183,SUI,24.0,7-6(3) 4-6 6-4,3,Q1,131,2,0,92,55,43,22,16,4,7,3,10,113,77,51,19,16,5,8,497,86,843,30
2026-9516,Lugano CH,Hard,32,C,20260223,338,200270,,Alt,Alex Knaff,R,193,LUX,28.2,206467,6,,Federico Arnaboldi,R,185,ITA,25.6,7-5 6-4,3,Q1,90,4,0,69,51,39,10,11,2,2,10,2,65,48,36,8,11,3,5,681,49,392,120
2026-9516,Lugano CH,Hard,32,C,20260223,337,209506,,,Francesco Forti,R,188,ITA,26.5,210682,9,,Federico Bondioli,L,185,ITA,20.7,3-6 7-6(10) 7-5,3,Q1,165,14,1,99,72,55,16,16,8,10,6,0,110,81,54,20,17,5,7,650,53,445,106
2026-7100,Pune CH,Hard,32,C,20260223,385,210748,6,,Federico Cina,R,183,ITA,18.9,208269,,,Felix Gill,L,175,GBR,23.7,6-3 5-7 7-6(1),3,F,149,9,4,111,77,61,20,17,10,11,7,2,93,55,43,23,16,5,6,223,264,300,173
2026-7100,Pune CH,Hard,32,C,20260223,384,210748,6,,Federico Cina,R,183,ITA,18.9,207213,,,Duje Ajdukovic,R,188,CRO,25.0,7-5 6-2,3,SF,75,6,1,69,49,30,13,10,4,6,5,5,58,35,25,4,10,5,10,223,264,346,139
2026-7100,Pune CH,Hard,32,C,20260223,383,208269,,,Felix Gill,L,175,GBR,23.7,210220,8,,Edas Butvilas,R,191,LTU,21.5,6-4 7-5,3,SF,104,5,2,69,51,38,10,11,1,1,4,0,76,51,37,10,11,7,9,300,173,254,217
2026-7100,Pune CH,Hard,32,C,20260223,382,207213,,,Duje Ajdukovic,R,188,CRO,25.0,211768,,WC,Manas Dhamne,R,188,IND,18.1,3-6 7-6(8) 6-4,3,QF,136,10,2,92,55,38,21,15,0,4,0,5,102,59,43,21,16,3,7,346,139,489,88
2026-7100,Pune CH,Hard,32,C,20260223,381,210748,6,,Federico Cina,R,183,ITA,18.9,202400,,,Alastair Gray,R,193,GBR,27.6,6-4 6-2,3,QF,66,2,0,44,27,23,13,9,0,0,3,3,54,36,24,7,9,5,8,223,264,390,120
2026-7100,Pune CH,Hard,32,C,20260223,380,208269,,,Felix Gill,L,175,GBR,23.7,209874,,Q,Maks Kasnikowski,R,180,POL,22.6,0-6 7-6(2) 6-1,3,QF,125,7,4,85,53,37,15,13,4,8,5,3,74,45,31,14,12,2,5,300,173,359,131
2026-7100,Pune CH,Hard,32,C,20260223,379,210220,8,,Edas Butvilas,R,191,LTU,21.5,201987,,Q,Masamichi Imamura,R,178,JPN,27.2,6-3 6-3,3,QF,81,5,2,58,34,22,12,9,4,7,0,3,63,44,18,9,9,4,10,254,217,568,68
2026-7100,Pune CH,Hard,32,C,20260223,378,211768,,WC,Manas Dhamne,R,188,IND,18.1,125802,,PR,Ilya Ivashka,R,193,BLR,31.9,6-3 0-0 RET,3,R16,56,1,1,31,20,17,5,5,2,2,0,0,34,22,13,5,4,1,2,489,88,750,40
2026-7100,Pune CH,Hard,32,C,20260223,377,207213,,,Duje Ajdukovic,R,188,CRO,25.0,106393,5,,Frederico Ferreira Silva,L,178,POR,30.9,6-2 6-2,3,R16,74,4,2,48,30,23,10,8,3,4,1,1,49,34,19,4,8,4,9,346,139,240,235
2026-7100,Pune CH,Hard,32,C,20260223,376,202400,,,Alastair Gray,R,193,GBR,27.6,209899,3,,Ilia Simakin,R,193,RUS,22.3,4-6 7-6(7) 7-5,3,R16,170,8,1,119,78,51,24,17,7,10,7,4,124,84,59,20,17,8,11,390,120,226,259
2026-7100,Pune CH,Hard,32,C,20260223,375,210748,6,,Federico Cina,R,183,ITA,18.9,202122,,,Yuta Shimizu,L,163,JPN,26.7,6-1 6-4,3,R16,64,8,0,52,40,29,9,9,1,1,0,1,57,40,23,7,8,2,5,223,264,369,127
2026-7100,Pune CH,Hard,32,C,20260223,374,208269,,,Felix Gill,L,175,GBR,23.7,111576,,,Sumit Nagal,R,178,IND,28.5,7-6(4) 0-6 6-3,3,R16,157,5,3,92,63,40,14,14,6,11,2,5,100,66,42,16,13,15,18,300,173,286,181
2026-7100,Pune CH,Hard,32,C,20260223,373,209874,,Q,Maks Kasnikowski,R,180,POL,22.6,200610,,,Oliver Crawford,R,180,GBR,26.8,W/O,3,R16,,,,,,,,,,,,,,,,,,,,359,131,198,310
2026-7100,Pune CH,Hard,32,C,20260223,372,210220,8,,Edas Butvilas,R,191,LTU,21.5,126555,,Q,Tung Lin Wu,R,188,TPE,27.7,6-3 3-0 RET,3,R16,58,9,1,37,27,24,5,6,1,1,1,0,45,35,19,4,6,5,8,254,217,370,127
2026-7100,Pune CH,Hard,32,C,20260223,371,201987,,Q,Masamichi Imamura,R,178,JPN,27.2,126652,2,,Jay Clarke,R,183,GBR,27.5,6-2 6-4,3,R16,79,2,3,52,35,25,13,9,3,3,5,1,48,29,21,8,9,4,7,568,68,184,335
2026-7100,Pune CH,Hard,32,C,20260223,370,125802,,PR,Ilya Ivashka,R,193,BLR,31.9,144870,1,,Federico Agustin Gomez,R,191,ARG,29.2,6-4 1-6 7-6(7),3,R32,145,5,2,108,86,52,11,14,8,12,9,9,101,61,48,15,15,7,10,750,40,187,331
2026-7100,Pune CH,Hard,32,C,20260223,369,211768,,WC,Manas Dhamne,R,188,IND,18.1,208852,,,Stefanos Sakellaridis,R,196,GRE,21.4,6-4 7-6(4),3,R32,110,2,1,65,36,24,20,11,1,3,4,1,69,36,26,16,11,5,8,489,88,220,267
2026-7100,Pune CH,Hard,32,C,20260223,368,207213,,,Duje Ajdukovic,R,188,CRO,25.0,200321,,,San Hui Sin,R,178,KOR,28.9,6-2 6-4,3,R32,78,5,1,63,36,27,14,9,6,7,1,0,47,28,19,8,9,1,5,346,139,347,138
2026-7100,Pune CH,Hard,32,C,20260223,367,106393,5,,Frederico Ferreira Silva,L,178,POR,30.9,209951,,,Petr Bar Biryukov,L,196,RUS,23.9,6-3 6-4,3,R32,96,0,1,59,39,31,13,10,3,3,6,4,68,45,31,7,9,3,5,240,235,298,174
